GEOID,NAME,population,state,county,tract
06001400100,Census Tract 4001; Alameda County; California,3132,06,001,400100
06037235202,Census Tract 2352.02; Los Angeles County; California,4195,06,037,235202
06037236001,Census Tract 2360.01; Los Angeles County; California,4362,06,037,236001
06037236101,Census Tract 2361.01; Los Angeles County; California,2596,06,037,236101
06037236102,Census Tract 2361.02; Los Angeles County; California,3638,06,037,236102
06037236203,Census Tract 2362.03; Los Angeles County; California,3699,06,037,236203
06037236204,Census Tract 2362.04; Los Angeles County; California,3342,06,037,236204
06037236205,Census Tract 2362.05; Los Angeles County; California,2979,06,037,236205
06037236206,Census Tract 2362.06; Los Angeles County; California,2665,06,037,236206
06037236400,Census Tract 2364; Los Angeles County; California,4432,06,037,236400
06037237101,Census Tract 2371.01; Los Angeles County; California,3762,06,037,237101
06037237102,Census Tract 2371.02; Los Angeles County; California,4015,06,037,237102
06037237201,Census Tract 2372.01; Los Angeles County; California,3781,06,037,237201
06037237202,Census Tract 2372.02; Los Angeles County; California,4121,06,037,237202
06037237300,Census Tract 2373; Los Angeles County; California,5621,06,037,237300
06037237401,Census Tract 2374.01; Los Angeles County; California,3957,06,037,237401
06037237402,Census Tract 2374.02; Los Angeles County; California,4207,06,037,237402
06037237500,Census Tract 2375; Los Angeles County; California,2631,06,037,237500
06037237600,Census Tract 2376; Los Angeles County; California,3941,06,037,237600
06037237710,Census Tract 2377.10; Los Angeles County; California,4062,06,037,237710
06037237720,Census Tract 2377.20; Los Angeles County; California,3410,06,037,237720
06037237800,Census Tract 2378; Los Angeles County; California,4324,06,037,237800
06037237900,Census Tract 2379; Los Angeles County; California,4211,06,037,237900
06037238000,Census Tract 2380; Los Angeles County; California,5831,06,037,238000
06037238100,Census Tract 2381; Los Angeles County; California,4922,06,037,238100
06037238200,Census Tract 2382; Los Angeles County; California,6588,06,037,238200
06037238310,Census Tract 2383.10; Los Angeles County; California,5248,06,037,238310
06037238320,Census Tract 2383.20; Los Angeles County; California,3617,06,037,238320
06037238400,Census Tract 2384; Los Angeles County; California,4601,06,037,238400
06037239201,Census Tract 2392.01; Los Angeles County; California,3455,06,037,239201
06037239202,Census Tract 2392.02; Los Angeles County; California,5338,06,037,239202
06037239310,Census Tract 2393.10; Los Angeles County; California,3737,06,037,239310
06037239320,Census Tract 2393.20; Los Angeles County; California,2940,06,037,239320
06037239330,Census Tract 2393.30; Los Angeles County; California,3424,06,037,239330
06037239501,Census Tract 2395.01; Los Angeles County; California,3513,06,037,239501
06037239502,Census Tract 2395.02; Los Angeles County; California,3406,06,037,239502
06037239601,Census Tract 2396.01; Los Angeles County; California,3957,06,037,239601
06037239602,Census Tract 2396.02; Los Angeles County; California,3533,06,037,239602
06037239701,Census Tract 2397.01; Los Angeles County; California,3979,06,037,239701
06037239702,Census Tract 2397.02; Los Angeles County; California,4285,06,037,239702
06037239801,Census Tract 2398.01; Los Angeles County; California,4287,06,037,239801
06037239802,Census Tract 2398.02; Los Angeles County; California,5365,06,037,239802
06037240010,Census Tract 2400.10; Los Angeles County; California,3986,06,037,240010
06037240020,Census Tract 2400.20; Los Angeles County; California,5324,06,037,240020
06037240200,Census Tract 2402; Los Angeles County; California,5728,06,037,240200
06037240301,Census Tract 2403.01; Los Angeles County; California,2961,06,037,240301
06037240302,Census Tract 2403.02; Los Angeles County; California,2969,06,037,240302
06037240401,Census Tract 2404.01; Los Angeles County; California,5550,06,037,240401
06037240402,Census Tract 2404.02; Los Angeles County; California,3954,06,037,240402
06037240500,Census Tract 2405; Los Angeles County; California,6480,06,037,240500
06037240600,Census Tract 2406; Los Angeles County; California,4939,06,037,240600
06037240700,Census Tract 2407; Los Angeles County; California,6196,06,037,240700
06037240800,Census Tract 2408; Los Angeles County; California,4333,06,037,240800
06037240901,Census Tract 2409.01; Los Angeles County; California,2323,06,037,240901
06037240902,Census Tract 2409.02; Los Angeles County; California,3355,06,037,240902
06037241001,Census Tract 2410.01; Los Angeles County; California,5690,06,037,241001
06037241002,Census Tract 2410.02; Los Angeles County; California,4104,06,037,241002
06037241110,Census Tract 2411.10; Los Angeles County; California,3266,06,037,241110
06037241120,Census Tract 2411.20; Los Angeles County; California,4313,06,037,241120
06037241201,Census Tract 2412.01; Los Angeles County; California,3291,06,037,241201
06037241202,Census Tract 2412.02; Los Angeles County; California,5020,06,037,241202
06037241300,Census Tract 2413; Los Angeles County; California,2245,06,037,241300
06037241400,Census Tract 2414; Los Angeles County; California,4022,06,037,241400
06037242000,Census Tract 2420; Los Angeles County; California,3857,06,037,242000
06037242100,Census Tract 2421; Los Angeles County; California,2167,06,037,242100
06037242201,Census Tract 2422.01; Los Angeles County; California,3869,06,037,242201
06037242202,Census Tract 2422.02; Los Angeles County; California,2642,06,037,242202
06037242300,Census Tract 2423; Los Angeles County; California,4517,06,037,242300
06037242600,Census Tract 2426; Los Angeles County; California,4749,06,037,242600
06037242700,Census Tract 2427; Los Angeles County; California,4724,06,037,242700
06037243001,Census Tract 2430.01; Los Angeles County; California,3501,06,037,243001
06037243002,Census Tract 2430.02; Los Angeles County; California,3021,06,037,243002
06037243100,Census Tract 2431; Los Angeles County; California,5004,06,037,243100
06037261102,Census Tract 2611.02; Los Angeles County; California,3841,06,037,261102
06037261103,Census Tract 2611.03; Los Angeles County; California,1773,06,037,261103
06037261104,Census Tract 2611.04; Los Angeles County; California,1503,06,037,261104
06037261200,Census Tract 2612; Los Angeles County; California,3929,06,037,261200
06037262100,Census Tract 2621; Los Angeles County; California,2860,06,037,262100
06037262200,Census Tract 2622; Los Angeles County; California,4798,06,037,262200
06037262301,Census Tract 2623.01; Los Angeles County; California,2988,06,037,262301
06037262302,Census Tract 2623.02; Los Angeles County; California,2973,06,037,262302
06037262303,Census Tract 2623.03; Los Angeles County; California,2953,06,037,262303
06037262400,Census Tract 2624; Los Angeles County; California,2816,06,037,262400
06037262501,Census Tract 2625.01; Los Angeles County; California,3711,06,037,262501
06037262601,Census Tract 2626.01; Los Angeles County; California,3446,06,037,262601
06037262604,Census Tract 2626.04; Los Angeles County; California,6106,06,037,262604
06037262704,Census Tract 2627.04; Los Angeles County; California,3481,06,037,262704
06037262706,Census Tract 2627.06; Los Angeles County; California,3292,06,037,262706
06037262802,Census Tract 2628.02; Los Angeles County; California,3522,06,037,262802
06037264000,Census Tract 2640; Los Angeles County; California,3145,06,037,264000
06037264102,Census Tract 2641.02; Los Angeles County; California,3061,06,037,264102
06037264103,Census Tract 2641.03; Los Angeles County; California,2646,06,037,264103
06037264303,Census Tract 2643.03; Los Angeles County; California,2635,06,037,264303
06037264304,Census Tract 2643.04; Los Angeles County; California,2276,06,037,264304
06037264305,Census Tract 2643.05; Los Angeles County; California,4518,06,037,264305
06037264306,Census Tract 2643.06; Los Angeles County; California,1806,06,037,264306
06037265100,Census Tract 2651; Los Angeles County; California,2194,06,037,265100
06037265201,Census Tract 2652.01; Los Angeles County; California,2526,06,037,265201
06037265203,Census Tract 2652.03; Los Angeles County; California,2056,06,037,265203
06037265204,Census Tract 2652.04; Los Angeles County; California,1505,06,037,265204
06037265301,Census Tract 2653.01; Los Angeles County; California,13681,06,037,265301
06037265303,Census Tract 2653.03; Los Angeles County; California,4184,06,037,265303
06037265304,Census Tract 2653.04; Los Angeles County; California,3603,06,037,265304
06037265306,Census Tract 2653.06; Los Angeles County; California,1920,06,037,265306
06037265307,Census Tract 2653.07; Los Angeles County; California,2983,06,037,265307
06037265410,Census Tract 2654.10; Los Angeles County; California,1732,06,037,265410
06037265420,Census Tract 2654.20; Los Angeles County; California,1696,06,037,265420
06037265521,Census Tract 2655.21; Los Angeles County; California,1578,06,037,265521
06037265522,Census Tract 2655.22; Los Angeles County; California,1975,06,037,265522
06037265523,Census Tract 2655.23; Los Angeles County; California,2394,06,037,265523
06037265524,Census Tract 2655.24; Los Angeles County; California,2806,06,037,265524
06037265601,Census Tract 2656.01; Los Angeles County; California,2865,06,037,265601
06037265602,Census Tract 2656.02; Los Angeles County; California,3068,06,037,265602
06037265701,Census Tract 2657.01; Los Angeles County; California,1692,06,037,265701
06037265702,Census Tract 2657.02; Los Angeles County; California,2942,06,037,265702
06037267101,Census Tract 2671.01; Los Angeles County; California,3039,06,037,267101
06037267102,Census Tract 2671.02; Los Angeles County; California,3258,06,037,267102
06037267201,Census Tract 2672.01; Los Angeles County; California,2666,06,037,267201
06037267202,Census Tract 2672.02; Los Angeles County; California,3880,06,037,267202
06037267300,Census Tract 2673; Los Angeles County; California,4339,06,037,267300
06037267403,Census Tract 2674.03; Los Angeles County; California,3677,06,037,267403
06037267404,Census Tract 2674.04; Los Angeles County; California,3336,06,037,267404
06037267405,Census Tract 2674.05; Los Angeles County; California,2512,06,037,267405
06037267406,Census Tract 2674.06; Los Angeles County; California,1984,06,037,267406
06037267502,Census Tract 2675.02; Los Angeles County; California,3403,06,037,267502
06037267503,Census Tract 2675.03; Los Angeles County; California,2326,06,037,267503
06037267504,Census Tract 2675.04; Los Angeles County; California,3544,06,037,267504
06037267600,Census Tract 2676; Los Angeles County; California,2767,06,037,267600
06037267700,Census Tract 2677; Los Angeles County; California,3744,06,037,267700
06037267800,Census Tract 2678; Los Angeles County; California,3600,06,037,267800
06037267901,Census Tract 2679.01; Los Angeles County; California,3769,06,037,267901
06037267902,Census Tract 2679.02; Los Angeles County; California,3837,06,037,267902
06037269000,Census Tract 2690; Los Angeles County; California,4953,06,037,269000
06037269100,Census Tract 2691; Los Angeles County; California,4227,06,037,269100
06037269300,Census Tract 2693; Los Angeles County; California,3757,06,037,269300
06037269500,Census Tract 2695; Los Angeles County; California,3962,06,037,269500
06037269601,Census Tract 2696.01; Los Angeles County; California,3389,06,037,269601
06037269602,Census Tract 2696.02; Los Angeles County; California,2383,06,037,269602
06037269700,Census Tract 2697; Los Angeles County; California,4043,06,037,269700
06037269800,Census Tract 2698; Los Angeles County; California,3384,06,037,269800
06037269903,Census Tract 2699.03; Los Angeles County; California,3601,06,037,269903
06037269905,Census Tract 2699.05; Los Angeles County; California,2188,06,037,269905
06037269906,Census Tract 2699.06; Los Angeles County; California,3151,06,037,269906
06037269907,Census Tract 2699.07; Los Angeles County; California,2704,06,037,269907
06037269908,Census Tract 2699.08; Los Angeles County; California,1868,06,037,269908
06037269909,Census Tract 2699.09; Los Angeles County; California,2238,06,037,269909
06037270101,Census Tract 2701.01; Los Angeles County; California,1832,06,037,270101
06037270102,Census Tract 2701.02; Los Angeles County; California,2380,06,037,270102
06037270200,Census Tract 2702; Los Angeles County; California,3401,06,037,270200
06037270300,Census Tract 2703; Los Angeles County; California,2599,06,037,270300
